Ising: E=0.2318, m=-0.214;  Heat bath: E=0.2866, T = 1.096; E_tot=0.243∓0.023
Ising: E=0.2339, m=-0.018;  Heat bath: E=0.2838, T = 1.080; E_tot=0.243∓0.023
Ising: E=0.2293, m=-0.231;  Heat bath: E=0.2898, T = 1.116; E_tot=0.244∓0.023
Ising: E=0.2266, m=-0.162;  Heat bath: E=0.2892, T = 1.112; E_tot=0.242∓0.023
Ising: E=0.2281, m=-0.090;  Heat bath: E=0.2898, T = 1.115; E_tot=0.243∓0.023
Ising: E=0.2284, m=0.070;  Heat bath: E=0.2864, T = 1.095; E_tot=0.242∓0.023
Ising: E=0.2335, m=-0.108;  Heat bath: E=0.2807, T = 1.063; E_tot=0.241∓0.023
Ising: E=0.2301, m=-0.164;  Heat bath: E=0.2813, T = 1.066; E_tot=0.240∓0.023
Ising: E=0.2229, m=-0.168;  Heat bath: E=0.2897, T = 1.115; E_tot=0.241∓0.023
Ising: E=0.2248, m=-0.138;  Heat bath: E=0.2863, T = 1.094; E_tot=0.240∓0.023
Ising: E=0.2301, m=-0.108;  Heat bath: E=0.2818, T = 1.069; E_tot=0.240∓0.023
Ising: E=0.2283, m=-0.031;  Heat bath: E=0.2795, T = 1.056; E_tot=0.238∓0.023
Ising: E=0.2319, m=-0.078;  Heat bath: E=0.2774, T = 1.045; E_tot=0.238∓0.023
Ising: E=0.2212, m=-0.041;  Heat bath: E=0.2858, T = 1.092; E_tot=0.238∓0.023
Ising: E=0.2149, m=-0.126;  Heat bath: E=0.2874, T = 1.101; E_tot=0.236∓0.023
Ising: E=0.2170, m=-0.230;  Heat bath: E=0.2861, T = 1.094; E_tot=0.236∓0.023
Ising: E=0.2207, m=-0.130;  Heat bath: E=0.2801, T = 1.059; E_tot=0.235∓0.023
Ising: E=0.2225, m=-0.170;  Heat bath: E=0.2790, T = 1.053; E_tot=0.235∓0.023
Ising: E=0.2263, m=-0.160;  Heat bath: E=0.2756, T = 1.035; E_tot=0.235∓0.023
Ising: E=0.2160, m=-0.166;  Heat bath: E=0.2833, T = 1.077; E_tot=0.234∓0.023
Ising: E=0.2162, m=-0.235;  Heat bath: E=0.2807, T = 1.063; E_tot=0.233∓0.023
Ising: E=0.2208, m=-0.268;  Heat bath: E=0.2777, T = 1.046; E_tot=0.234∓0.023
Ising: E=0.2135, m=-0.148;  Heat bath: E=0.2844, T = 1.084; E_tot=0.234∓0.023
Ising: E=0.2109, m=-0.129;  Heat bath: E=0.2801, T = 1.059; E_tot=0.230∓0.023
Ising: E=0.2127, m=-0.230;  Heat bath: E=0.2795, T = 1.056; E_tot=0.231∓0.023
Ising: E=0.2145, m=-0.247;  Heat bath: E=0.2797, T = 1.057; E_tot=0.232∓0.023
Ising: E=0.2136, m=-0.278;  Heat bath: E=0.2770, T = 1.042; E_tot=0.230∓0.023
Ising: E=0.2136, m=-0.294;  Heat bath: E=0.2788, T = 1.052; E_tot=0.231∓0.023
Ising: E=0.2154, m=-0.222;  Heat bath: E=0.2781, T = 1.048; E_tot=0.231∓0.023
Ising: E=0.2113, m=-0.313;  Heat bath: E=0.2792, T = 1.055; E_tot=0.230∓0.023
Ising: E=0.2119, m=-0.075;  Heat bath: E=0.2771, T = 1.043; E_tot=0.229∓0.023
Ising: E=0.2131, m=-0.246;  Heat bath: E=0.2745, T = 1.029; E_tot=0.228∓0.023
Ising: E=0.2064, m=-0.226;  Heat bath: E=0.2791, T = 1.054; E_tot=0.228∓0.023
Ising: E=0.2023, m=-0.092;  Heat bath: E=0.2810, T = 1.064; E_tot=0.227∓0.023
Ising: E=0.2019, m=-0.238;  Heat bath: E=0.2775, T = 1.045; E_tot=0.225∓0.023
Ising: E=0.2041, m=-0.369;  Heat bath: E=0.2756, T = 1.035; E_tot=0.225∓0.023
Ising: E=0.2056, m=-0.254;  Heat bath: E=0.2741, T = 1.027; E_tot=0.225∓0.023
Ising: E=0.2067, m=-0.075;  Heat bath: E=0.2743, T = 1.028; E_tot=0.225∓0.023
Ising: E=0.2065, m=-0.234;  Heat bath: E=0.2727, T = 1.019; E_tot=0.224∓0.023
Ising: E=0.2029, m=-0.102;  Heat bath: E=0.2760, T = 1.037; E_tot=0.225∓0.023
Ising: E=0.2041, m=-0.285;  Heat bath: E=0.2737, T = 1.025; E_tot=0.224∓0.023
Ising: E=0.2074, m=-0.232;  Heat bath: E=0.2718, T = 1.015; E_tot=0.224∓0.023
Ising: E=0.2035, m=-0.125;  Heat bath: E=0.2717, T = 1.014; E_tot=0.222∓0.023
Ising: E=0.2031, m=-0.151;  Heat bath: E=0.2743, T = 1.028; E_tot=0.224∓0.023
Ising: E=0.1976, m=-0.181;  Heat bath: E=0.2718, T = 1.015; E_tot=0.220∓0.023
Ising: E=0.1963, m=-0.119;  Heat bath: E=0.2730, T = 1.021; E_tot=0.220∓0.023
Ising: E=0.1942, m=-0.131;  Heat bath: E=0.2758, T = 1.036; E_tot=0.221∓0.023
Ising: E=0.1951, m=-0.029;  Heat bath: E=0.2705, T = 1.008; E_tot=0.218∓0.023
Ising: E=0.1979, m=-0.020;  Heat bath: E=0.2685, T = 0.998; E_tot=0.218∓0.023
Ising: E=0.2009, m=-0.102;  Heat bath: E=0.2652, T = 0.981; E_tot=0.218∓0.023
Ising: E=0.2021, m=-0.232;  Heat bath: E=0.2641, T = 0.976; E_tot=0.218∓0.023
Ising: E=0.1960, m=-0.059;  Heat bath: E=0.2682, T = 0.996; E_tot=0.217∓0.023
Ising: E=0.1979, m=-0.133;  Heat bath: E=0.2664, T = 0.987; E_tot=0.217∓0.023
Ising: E=0.1999, m=-0.080;  Heat bath: E=0.2639, T = 0.975; E_tot=0.217∓0.023
Ising: E=0.1931, m=-0.118;  Heat bath: E=0.2684, T = 0.997; E_tot=0.216∓0.023
Ising: E=0.1968, m=-0.078;  Heat bath: E=0.2628, T = 0.970; E_tot=0.215∓0.023
Ising: E=0.1969, m=0.033;  Heat bath: E=0.2627, T = 0.969; E_tot=0.215∓0.023
Ising: E=0.1941, m=-0.176;  Heat bath: E=0.2637, T = 0.974; E_tot=0.214∓0.023
